SRR14296014.151944	NP_612135.1	92.7	41	3	0	123	1	312	352	2.1e-19	80.5
SRR14296014.151968	NP_612135.1	58.5	41	17	0	3	125	6	46	2.8e-08	43.5
SRR14296014.151979	NP_612135.1	92.7	41	3	0	1	123	308	348	2.7e-19	80.1
SRR14296014.152012	NP_612135.1	82.9	41	7	0	124	2	266	306	2.0e-17	73.9
SRR14296014.152265	NP_612135.1	100.0	41	0	0	125	3	321	361	3.5e-22	89.7
SRR14296014.152379	NP_612135.1	85.4	41	6	0	123	1	283	323	3.7e-16	69.7
SRR14296014.152386	NP_612135.1	97.6	41	1	0	123	1	323	363	7.7e-22	88.6
SRR14296014.152534	NP_612135.1	92.7	41	3	0	125	3	310	350	4.7e-19	79.3
SRR14296014.152552	NP_612135.1	85.4	41	6	0	123	1	271	311	3.3e-17	73.2
SRR14296014.152573	NP_612135.1	92.7	41	3	0	124	2	311	351	1.6e-19	80.9
SRR14296014.152888	NP_612135.1	92.7	41	3	0	123	1	306	346	4.7e-19	79.3
SRR14296014.152897	NP_612135.1	85.4	41	6	0	123	1	282	322	2.8e-16	70.1
SRR14296014.152906	NP_612135.1	92.7	41	3	0	125	3	296	336	4.7e-19	79.3
SRR14296014.153248	NP_612135.1	82.9	41	7	0	124	2	277	317	4.8e-16	69.3
SRR14296014.153280	NP_612135.1	92.7	41	3	0	123	1	295	335	4.7e-19	79.3
SRR14296014.153521	NP_612135.1	87.1	31	4	0	93	1	276	306	4.2e-12	55.8
SRR14296014.153690	NP_612135.1	92.7	41	3	0	123	1	312	352	2.1e-19	80.5
SRR14296014.154327	NP_612135.1	92.5	40	3	0	122	3	294	333	1.8e-18	77.4
SRR14296014.154422	NP_612135.1	100.0	41	0	0	125	3	318	358	7.7e-22	88.6
SRR14296014.154557	NP_612135.1	87.8	41	5	0	124	2	287	327	7.5e-17	72.0
SRR14296014.154787	NP_612135.1	78.9	38	8	0	116	3	266	303	6.0e-16	68.9
SRR14296014.154809	NP_612135.1	92.5	40	3	0	122	3	297	336	1.4e-18	77.8
SRR14296014.154868	NP_612135.1	92.7	41	3	0	125	3	368	408	1.8e-18	77.4
SRR14296014.154934	NP_612135.1	95.1	41	2	0	124	2	330	370	2.2e-21	87.0
SRR14296014.155055	NP_612135.1	85.4	41	6	0	123	1	282	322	2.8e-16	70.1
SRR14296014.155242	NP_612135.1	82.9	41	7	0	123	1	267	307	6.7e-18	75.5
SRR14296014.155247	NP_612135.1	92.5	40	3	0	122	3	298	337	1.0e-18	78.2
SRR14296014.155495	NP_612135.1	92.5	40	3	0	3	122	302	341	1.8e-18	77.4
SRR14296014.155568	NP_612135.1	92.7	41	3	0	1	123	295	335	4.7e-19	79.3
SRR14296014.155730	NP_612135.1	92.7	41	3	0	124	2	310	350	4.7e-19	79.3
SRR14296014.155733	NP_612135.1	95.1	41	2	0	123	1	314	354	4.2e-20	82.8
SRR14296014.155988	NP_612135.1	82.9	41	7	0	125	3	391	431	8.2e-16	68.6
SRR14296014.156222	NP_612135.1	82.9	41	7	0	125	3	270	310	7.5e-17	72.0
SRR14296014.156368	NP_612135.1	92.7	41	3	0	125	3	369	409	1.4e-18	77.8
SRR14296014.156381	NP_612135.1	82.9	41	7	0	123	1	264	304	8.8e-18	75.1
SRR14296014.156459	NP_612135.1	82.9	41	7	0	124	2	267	307	6.7e-18	75.5
SRR14296014.156543	NP_612135.1	82.9	41	7	0	125	3	261	301	4.4e-17	72.8
SRR14296014.156576	NP_612135.1	92.7	41	3	0	123	1	307	347	1.2e-19	81.3
SRR14296014.156997	NP_612135.1	82.9	41	7	0	123	1	265	305	1.2e-17	74.7
SRR14296014.157094	NP_612135.1	85.0	40	6	0	123	4	284	323	1.4e-15	67.8
SRR14296014.157348	NP_612135.1	87.8	41	5	0	125	3	275	315	1.3e-16	71.2
SRR14296014.157483	NP_612135.1	92.7	41	3	0	124	2	297	337	2.7e-19	80.1
SRR14296014.157531	NP_612135.1	82.9	41	7	0	125	3	262	302	4.4e-17	72.8
SRR14296014.157584	NP_612135.1	100.0	21	0	0	65	3	318	338	3.5e-10	48.9
SRR14296014.157684	NP_612135.1	90.0	40	4	0	121	2	290	329	3.3e-17	73.2
SRR14296014.157942	NP_612135.1	58.5	41	17	0	1	123	8	48	1.3e-08	44.7
SRR14296014.158044	NP_612135.1	82.9	41	7	0	125	3	259	299	5.7e-17	72.4
SRR14296014.158102	NP_612135.1	92.7	41	3	0	123	1	310	350	4.7e-19	79.3
SRR14296014.158140	NP_612135.1	85.4	41	6	0	123	1	283	323	3.7e-16	69.7
SRR14296014.158469	NP_612137.1	85.4	41	6	0	2	124	114	154	1.5e-17	74.3
SRR14296014.158566	NP_612135.1	87.5	40	5	0	122	3	272	311	1.3e-16	71.2
SRR14296014.158689	NP_612135.1	92.7	41	3	0	124	2	303	343	1.0e-18	78.2
SRR14296014.158923	NP_612135.1	82.9	41	7	0	124	2	277	317	4.8e-16	69.3
SRR14296014.158984	NP_612135.1	85.4	41	6	0	125	3	283	323	3.7e-16	69.7
SRR14296014.159027	NP_612135.1	82.9	41	7	0	124	2	260	300	7.5e-17	72.0
SRR14296014.159077	NP_612135.1	92.3	39	3	0	120	4	294	332	2.6e-17	73.6
SRR14296014.159236	NP_612135.1	87.8	41	5	0	124	2	275	315	1.3e-16	71.2
SRR14296014.159602	NP_612135.1	85.4	41	6	0	125	3	276	316	2.2e-16	70.5
SRR14296014.159861	NP_612135.1	82.9	41	7	0	125	3	270	310	7.5e-17	72.0
SRR14296014.160013	NP_612135.1	82.9	41	7	0	125	3	263	303	1.5e-17	74.3
SRR14296014.160043	NP_612135.1	58.5	41	17	0	1	123	7	47	1.3e-08	44.7
SRR14296014.160187	NP_612135.1	82.9	41	7	0	125	3	265	305	1.2e-17	74.7
SRR14296014.160415	NP_612135.1	92.5	40	3	0	123	4	337	376	7.2e-20	82.0
SRR14296014.160457	NP_612135.1	82.9	41	7	0	123	1	278	318	3.7e-16	69.7
SRR14296014.160522	NP_612135.1	82.9	41	7	0	124	2	269	309	9.7e-17	71.6
SRR14296014.160541	NP_612134.1	87.8	41	5	0	2	124	197	237	1.5e-17	74.3
SRR14296014.160759	NP_612135.1	85.4	41	6	0	123	1	283	323	3.7e-16	69.7
SRR14296014.161084	NP_612135.1	97.6	41	1	0	124	2	327	367	2.9e-21	86.7
SRR14296014.161353	NP_612135.1	97.6	41	1	0	125	3	323	363	7.7e-22	88.6
SRR14296014.161509	NP_612135.1	92.7	41	3	0	124	2	335	375	6.5e-21	85.5
SRR14296014.161532	NP_612135.1	87.8	41	5	0	124	2	288	328	7.5e-17	72.0
SRR14296014.161806	NP_612137.1	80.5	41	8	0	3	125	100	140	9.7e-17	71.6
SRR14296014.161842	NP_612135.1	85.4	41	6	0	125	3	281	321	2.8e-16	70.1
SRR14296014.161880	NP_612135.1	87.5	40	5	0	122	3	272	311	1.3e-16	71.2
SRR14296014.161917	NP_612135.1	82.9	41	7	0	124	2	278	318	3.7e-16	69.7
SRR14296014.162026	NP_612135.1	53.8	39	18	0	7	123	3	41	1.6e-06	37.7
SRR14296014.162373	NP_612135.1	100.0	14	0	0	42	1	294	307	1.7e-05	32.7
SRR14296014.162485	NP_612135.1	85.4	41	6	0	125	3	284	324	2.2e-16	70.5
SRR14296014.162518	NP_612135.1	92.5	40	3	0	123	4	312	351	4.7e-19	79.3
SRR14296014.162543	NP_612135.1	92.7	41	3	0	123	1	296	336	4.7e-19	79.3
SRR14296014.162562	NP_612135.1	95.0	40	2	0	124	5	331	370	5.0e-21	85.9
SRR14296014.162715	NP_612135.1	95.1	41	2	0	123	1	329	369	5.0e-21	85.9
SRR14296014.162736	NP_612135.1	57.5	40	17	0	3	122	10	49	1.3e-08	44.7
SRR14296014.162850	NP_612135.1	85.4	41	6	0	123	1	284	324	2.2e-16	70.5
SRR14296014.163173	NP_612135.1	81.6	38	7	0	117	4	269	306	5.1e-15	65.9
SRR14296014.163671	NP_612135.1	82.9	41	7	0	123	1	262	302	4.4e-17	72.8
SRR14296014.163843	NP_612135.1	82.9	41	7	0	123	1	259	299	5.7e-17	72.4
SRR14296014.163980	NP_612132.1	75.6	41	10	0	2	124	12	52	3.7e-16	69.7
SRR14296014.164202	NP_612135.1	92.7	41	3	0	124	2	366	406	2.7e-19	80.1
SRR14296014.164247	NP_612135.1	82.9	41	7	0	124	2	261	301	4.4e-17	72.8
SRR14296014.164331	NP_612135.1	82.9	41	7	0	124	2	269	309	9.7e-17	71.6
SRR14296014.164431	NP_612135.1	86.2	29	4	0	89	3	296	324	6.2e-10	48.5
SRR14296014.164507	NP_612135.1	92.7	41	3	0	123	1	305	345	6.1e-19	79.0
SRR14296014.164583	NP_612135.1	90.2	41	4	0	124	2	350	390	4.7e-19	79.3
SRR14296014.164714	NP_612135.1	85.4	41	6	0	124	2	284	324	2.2e-16	70.5
SRR14296014.165103	NP_612135.1	95.1	41	2	0	123	1	329	369	5.0e-21	85.9
SRR14296014.165196	NP_612135.1	92.7	41	3	0	123	1	338	378	5.5e-20	82.4
SRR14296014.165203	NP_612135.1	76.9	39	9	0	118	2	411	449	1.6e-14	64.3
SRR14296014.165408	NP_612135.1	92.7	41	3	0	123	1	334	374	2.5e-20	83.6
SRR14296014.165685	NP_612135.1	82.9	41	7	0	123	1	265	305	1.2e-17	74.7
SRR14296014.165865	NP_612135.1	89.5	38	4	0	114	1	338	375	1.1e-17	74.7
SRR14296014.165942	NP_612137.1	87.8	41	5	0	123	1	195	235	1.2e-19	81.3
SRR14296014.166000	NP_612137.1	80.5	41	8	0	124	2	208	248	9.7e-17	71.6
SRR14296014.166035	NP_612135.1	55.0	40	18	0	5	124	3	42	5.4e-07	39.3
SRR14296014.166209	NP_612135.1	87.8	41	5	0	123	1	275	315	1.3e-16	71.2
SRR14296014.166220	NP_612135.1	85.4	41	6	0	123	1	286	326	9.7e-17	71.6
SRR14296014.166244	NP_612135.1	92.7	41	3	0	125	3	304	344	3.0e-18	76.6
SRR14296014.166245	NP_612135.1	82.9	41	7	0	125	3	269	309	9.7e-17	71.6
SRR14296014.166293	NP_612135.1	92.7	41	3	0	124	2	304	344	3.0e-18	76.6
SRR14296014.166330	NP_612135.1	87.8	41	5	0	125	3	274	314	5.7e-17	72.4
SRR14296014.166372	NP_612135.1	92.7	41	3	0	125	3	295	335	4.7e-19	79.3
SRR14296014.166438	NP_612135.1	92.7	41	3	0	123	1	309	349	2.7e-19	80.1
SRR14296014.166542	NP_612135.1	92.7	41	3	0	124	2	312	352	2.1e-19	80.5
SRR14296014.166672	NP_612135.1	87.8	41	5	0	124	2	274	314	5.7e-17	72.4
SRR14296014.166763	NP_612135.1	92.7	41	3	0	125	3	306	346	4.7e-19	79.3
SRR14296014.166868	NP_612135.1	92.7	41	3	0	123	1	295	335	4.7e-19	79.3
SRR14296014.166914	NP_612135.1	95.1	41	2	0	125	3	329	369	5.0e-21	85.9
SRR14296014.167041	NP_612135.1	97.6	41	1	0	124	2	317	357	3.8e-21	86.3
SRR14296014.167144	XP_017334551.1	87.5	16	2	0	123	76	249	264	6.5e-05	32.3
SRR14296014.167228	NP_612135.1	82.9	41	7	0	125	3	265	305	1.2e-17	74.7
SRR14296014.167325	NP_612135.1	90.2	41	4	0	123	1	354	394	3.6e-19	79.7
SRR14296014.167777	NP_612135.1	87.8	41	5	0	123	1	289	329	3.3e-17	73.2
SRR14296014.167783	NP_612135.1	92.7	41	3	0	123	1	304	344	3.0e-18	76.6
SRR14296014.167879	NP_612135.1	82.9	41	7	0	123	1	268	308	3.3e-17	73.2
SRR14296014.167905	NP_612135.1	85.4	41	6	0	124	2	285	325	1.7e-16	70.9
SRR14296014.167938	NP_612135.1	85.4	41	6	0	123	1	286	326	9.7e-17	71.6
SRR14296014.168005	NP_612135.1	82.9	41	7	0	3	125	264	304	8.8e-18	75.1
SRR14296014.168012	NP_612135.1	80.5	41	8	0	124	2	269	309	8.2e-16	68.6
SRR14296014.168122	NP_612135.1	82.5	40	7	0	123	4	268	307	9.7e-17	71.6
SRR14296014.168137	NP_612135.1	92.7	41	3	0	123	1	366	406	2.7e-19	80.1
SRR14296014.168185	NP_612135.1	85.4	41	6	0	123	1	283	323	3.7e-16	69.7
SRR14296014.168227	NP_612135.1	82.9	41	7	0	123	1	282	322	8.2e-16	68.6
SRR14296014.168232	NP_612135.1	92.7	41	3	0	124	2	310	350	4.7e-19	79.3
SRR14296014.168297	NP_612135.1	82.9	41	7	0	123	1	259	299	5.7e-17	72.4
SRR14296014.168366	NP_612135.1	92.7	41	3	0	2	124	343	383	1.6e-19	80.9
SRR14296014.168482	NP_612135.1	90.0	40	4	0	123	4	290	329	3.3e-17	73.2
SRR14296014.168534	NP_612135.1	82.9	41	7	0	124	2	260	300	7.5e-17	72.0
SRR14296014.168584	NP_612135.1	100.0	41	0	0	124	2	319	359	7.7e-22	88.6
SRR14296014.168586	NP_612135.1	95.5	22	1	0	66	1	384	405	2.0e-09	46.6
SRR14296014.168618	NP_612135.1	90.2	41	4	0	123	1	358	398	6.1e-19	79.0
SRR14296014.168695	NP_612135.1	82.9	41	7	0	124	2	269	309	9.7e-17	71.6
SRR14296014.168796	NP_612135.1	80.5	41	8	0	123	1	266	306	3.7e-16	69.7
SRR14296014.168814	NP_612135.1	92.7	41	3	0	125	3	305	345	6.1e-19	79.0
SRR14296014.168946	NP_612135.1	82.5	40	7	0	123	4	265	304	2.0e-17	73.9
SRR14296014.169101	NP_612135.1	57.5	40	17	0	3	122	9	48	4.8e-08	42.7
SRR14296014.169150	NP_612135.1	55.0	40	18	0	6	125	3	42	5.4e-07	39.3
SRR14296014.169313	NP_612135.1	85.4	41	6	0	124	2	284	324	2.2e-16	70.5
SRR14296014.169535	NP_612135.1	87.8	41	5	0	123	1	275	315	1.3e-16	71.2
SRR14296014.169659	NP_612135.1	77.8	36	8	0	120	13	414	449	7.7e-14	62.0
SRR14296014.169768	NP_612135.1	92.7	41	3	0	125	3	304	344	3.0e-18	76.6
SRR14296014.169872	NP_612135.1	90.2	41	4	0	124	2	290	330	2.0e-17	73.9
SRR14296014.169886	NP_612135.1	92.7	41	3	0	125	3	301	341	8.0e-19	78.6
SRR14296014.170172	NP_612135.1	92.5	40	3	0	122	3	294	333	1.8e-18	77.4
SRR14296014.170287	NP_612135.1	77.8	36	8	0	121	14	414	449	7.7e-14	62.0
SRR14296014.170473	NP_612135.1	92.5	40	3	0	123	4	295	334	5.2e-18	75.9
SRR14296014.170530	NP_612135.1	82.9	41	7	0	124	2	265	305	1.2e-17	74.7
SRR14296014.170637	NP_612135.1	82.9	41	7	0	124	2	264	304	8.8e-18	75.1
SRR14296014.170678	NP_612135.1	97.6	41	1	0	123	1	323	363	7.7e-22	88.6
SRR14296014.170699	NP_612135.1	58.5	41	17	0	1	123	8	48	1.3e-08	44.7
SRR14296014.170732	NP_612135.1	92.7	41	3	0	123	1	367	407	1.8e-18	77.4
SRR14296014.170940	NP_612135.1	87.5	40	5	0	123	4	287	326	1.7e-16	70.9
SRR14296014.171000	NP_612135.1	56.1	41	18	0	3	125	5	45	4.1e-07	39.7
SRR14296014.171088	NP_612135.1	85.4	41	6	0	123	1	280	320	3.7e-16	69.7
SRR14296014.171263	NP_612135.1	92.7	41	3	0	125	3	305	345	6.1e-19	79.0
SRR14296014.171440	NP_612135.1	88.6	35	4	0	108	4	275	309	5.2e-14	62.4
SRR14296014.171499	NP_612135.1	92.7	41	3	0	124	2	295	335	4.7e-19	79.3
SRR14296014.171975	NP_612135.1	82.9	41	7	0	123	1	270	310	7.5e-17	72.0
SRR14296014.171982	NP_612135.1	80.0	40	8	0	122	3	264	303	9.7e-17	71.6
SRR14296014.172113	NP_612135.1	92.7	41	3	0	123	1	295	335	4.7e-19	79.3
SRR14296014.172409	NP_612135.1	100.0	41	0	0	123	1	318	358	7.7e-22	88.6
SRR14296014.172744	NP_612135.1	85.0	40	6	0	122	3	280	319	6.3e-16	68.9
SRR14296014.172750	NP_612135.1	85.4	41	6	0	123	1	271	311	3.3e-17	73.2
SRR14296014.172790	NP_612135.1	82.9	41	7	0	123	1	278	318	3.7e-16	69.7
SRR14296014.172826	NP_612135.1	92.7	41	3	0	124	2	345	385	1.2e-19	81.3
SRR14296014.172842	NP_612135.1	92.7	41	3	0	124	2	296	336	4.7e-19	79.3
SRR14296014.172904	NP_612135.1	82.9	41	7	0	125	3	269	309	9.7e-17	71.6
SRR14296014.172912	NP_612135.1	82.9	41	7	0	123	1	278	318	3.7e-16	69.7
SRR14296014.173106	NP_612135.1	82.5	40	7	0	122	3	270	309	2.2e-16	70.5
SRR14296014.173107	NP_612135.1	92.7	41	3	0	123	1	296	336	4.7e-19	79.3
SRR14296014.173234	NP_612135.1	78.0	41	9	0	124	2	259	299	2.2e-16	70.5
SRR14296014.173419	NP_612135.1	92.7	41	3	0	124	2	299	339	2.1e-19	80.5
SRR14296014.173545	NP_612135.1	57.5	40	17	0	3	122	4	43	7.0e-07	38.9
SRR14296014.173742	NP_612135.1	85.4	41	6	0	125	3	272	312	7.5e-17	72.0
SRR14296014.173784	NP_612135.1	54.1	37	17	0	11	121	3	39	5.9e-06	35.8
SRR14296014.173842	NP_612135.1	82.9	41	7	0	123	1	264	304	8.8e-18	75.1
SRR14296014.173897	NP_612133.1	87.2	39	5	0	118	2	57	95	1.2e-14	64.7
SRR14296014.174098	NP_612135.1	87.8	41	5	0	123	1	388	428	1.3e-16	71.2
SRR14296014.174267	NP_612135.1	82.9	41	7	0	123	1	270	310	7.5e-17	72.0
SRR14296014.174296	NP_612135.1	82.5	40	7	0	122	3	261	300	1.3e-16	71.2
SRR14296014.174336	NP_612135.1	85.4	41	6	0	125	3	284	324	2.2e-16	70.5
SRR14296014.174382	NP_612135.1	82.9	41	7	0	124	2	281	321	4.8e-16	69.3
SRR14296014.174575	NP_612135.1	85.4	41	6	0	124	2	272	312	7.5e-17	72.0
SRR14296014.174602	NP_612135.1	92.5	40	3	0	123	4	312	351	4.7e-19	79.3
SRR14296014.174774	NP_612135.1	94.4	18	1	0	54	1	291	308	1.5e-06	36.6
SRR14296014.174804	NP_612135.1	68.3	41	13	0	124	2	420	460	7.7e-14	62.0
SRR14296014.174821	NP_612135.1	100.0	30	0	0	92	3	325	354	6.9e-15	65.1
SRR14296014.174917	NP_612135.1	82.9	41	7	0	125	3	269	309	9.7e-17	71.6
SRR14296014.175106	NP_612136.1	80.5	41	8	0	2	124	25	65	4.5e-14	62.8
SRR14296014.175149	NP_612135.1	95.1	41	2	0	124	2	316	356	1.5e-20	84.3
SRR14296014.175310	NP_612135.1	90.2	41	4	0	123	1	337	377	8.0e-19	78.6
SRR14296014.175934	NP_612135.1	56.1	41	18	0	2	124	5	45	4.1e-07	39.7
SRR14296014.175959	NP_612135.1	54.1	37	17	0	11	121	3	39	5.9e-06	35.8
SRR14296014.175981	NP_612135.1	95.1	41	2	0	124	2	316	356	1.5e-20	84.3
SRR14296014.175998	NP_612135.1	82.9	41	7	0	125	3	268	308	4.4e-17	72.8
SRR14296014.176051	NP_612135.1	90.2	41	4	0	124	2	362	402	2.3e-18	77.0
SRR14296014.176079	NP_612135.1	90.0	40	4	0	122	3	299	338	1.2e-17	74.7
SRR14296014.176112	NP_612135.1	91.4	35	3	0	4	108	294	328	8.0e-15	65.1
SRR14296014.176161	NP_612136.1	80.5	41	8	0	124	2	25	65	4.5e-14	62.8
SRR14296014.176171	NP_612135.1	82.9	41	7	0	123	1	259	299	5.7e-17	72.4
SRR14296014.176196	NP_612135.1	55.0	40	18	0	3	122	10	49	4.8e-08	42.7
SRR14296014.176319	NP_612135.1	81.1	37	7	0	113	3	266	302	1.3e-15	67.8
SRR14296014.176322	NP_612135.1	82.9	41	7	0	123	1	269	309	9.7e-17	71.6
SRR14296014.176561	NP_612135.1	90.2	41	4	0	123	1	119	159	4.4e-17	72.8
SRR14296014.176647	NP_612135.1	68.3	41	13	0	2	124	423	463	1.3e-13	61.2
SRR14296014.176701	NP_612135.1	82.5	40	7	0	123	4	270	309	2.2e-16	70.5
SRR14296014.177067	NP_612135.1	92.7	41	3	0	123	1	295	335	4.7e-19	79.3
SRR14296014.177466	NP_612135.1	85.0	40	6	0	122	3	282	321	8.2e-16	68.6
SRR14296014.177491	NP_612135.1	92.7	41	3	0	123	1	296	336	4.7e-19	79.3
SRR14296014.177710	NP_612135.1	82.9	41	7	0	124	2	265	305	1.2e-17	74.7
SRR14296014.177711	NP_612135.1	92.7	41	3	0	125	3	340	380	5.5e-20	82.4
SRR14296014.177714	NP_612135.1	82.9	41	7	0	123	1	261	301	4.4e-17	72.8
SRR14296014.177721	NP_612135.1	90.5	21	2	0	66	4	287	307	9.9e-08	40.8
SRR14296014.177985	NP_612135.1	87.8	41	5	0	123	1	361	401	2.3e-18	77.0
SRR14296014.178134	NP_612136.1	52.6	38	17	1	9	122	102	138	2.6e-09	47.0
SRR14296014.178260	NP_612135.1	82.9	41	7	0	124	2	259	299	5.7e-17	72.4
SRR14296014.178294	NP_612137.1	91.2	34	3	0	1	102	65	98	1.8e-16	70.5
SRR14296014.178300	NP_612135.1	72.5	40	11	0	122	3	199	238	2.7e-14	63.5
SRR14296014.178400	NP_612135.1	87.8	41	5	0	125	3	287	327	7.5e-17	72.0
SRR14296014.178474	NP_612135.1	95.1	41	2	0	124	2	329	369	5.0e-21	85.9
SRR14296014.178601	NP_612135.1	82.9	41	7	0	124	2	264	304	8.8e-18	75.1
SRR14296014.178673	NP_612135.1	58.5	41	17	0	1	123	8	48	1.3e-08	44.7
SRR14296014.178993	NP_612135.1	92.7	41	3	0	3	125	308	348	2.7e-19	80.1
SRR14296014.179025	NP_612135.1	82.9	41	7	0	124	2	267	307	6.7e-18	75.5
SRR14296014.179181	NP_612135.1	92.7	41	3	0	124	2	304	344	3.0e-18	76.6
SRR14296014.179216	NP_612135.1	82.9	41	7	0	124	2	265	305	1.2e-17	74.7
SRR14296014.179220	NP_612135.1	92.5	40	3	0	122	3	333	372	1.9e-20	84.0
SRR14296014.179367	NP_612135.1	95.1	41	2	0	124	2	313	353	1.6e-19	80.9
SRR14296014.179408	NP_612135.1	92.5	40	3	0	121	2	297	336	1.4e-18	77.8
SRR14296014.179445	NP_612135.1	82.9	41	7	0	125	3	261	301	4.4e-17	72.8
SRR14296014.179482	NP_612135.1	92.7	41	3	0	124	2	297	337	2.7e-19	80.1
SRR14296014.179484	NP_612135.1	82.9	41	7	0	124	2	272	312	2.2e-16	70.5
SRR14296014.179787	NP_612135.1	82.5	40	7	0	122	3	265	304	2.6e-17	73.6
SRR14296014.179930	NP_612135.1	87.8	41	5	0	123	1	274	314	5.7e-17	72.4
SRR14296014.179951	NP_612135.1	92.7	41	3	0	123	1	307	347	1.2e-19	81.3
SRR14296014.180096	NP_612135.1	92.5	40	3	0	123	4	297	336	1.4e-18	77.8
SRR14296014.180323	NP_612135.1	87.8	41	5	0	124	2	288	328	7.5e-17	72.0
SRR14296014.180331	NP_612136.1	62.5	40	14	1	124	8	71	110	2.3e-10	50.4
SRR14296014.180450	NP_612135.1	88.9	36	4	0	110	3	291	326	8.2e-15	65.1
SRR14296014.180500	NP_612135.1	92.7	41	3	0	1	123	310	350	4.7e-19	79.3
SRR14296014.180579	NP_612135.1	82.5	40	7	0	122	3	264	303	3.3e-17	73.2
SRR14296014.180594	NP_612135.1	82.9	41	7	0	124	2	262	302	4.4e-17	72.8
SRR14296014.180596	NP_612135.1	92.7	41	3	0	124	2	297	337	2.7e-19	80.1
SRR14296014.180680	NP_612135.1	90.2	41	4	0	123	1	346	386	1.4e-18	77.8
SRR14296014.180759	NP_612135.1	95.0	40	2	0	121	2	315	354	2.7e-19	80.1
SRR14296014.180787	NP_612135.1	85.4	41	6	0	124	2	286	326	9.7e-17	71.6
SRR14296014.181143	NP_612136.1	52.6	38	17	1	9	122	102	138	2.6e-09	47.0
SRR14296014.181171	NP_612134.1	78.0	41	9	0	1	123	391	431	1.1e-15	68.2
SRR14296014.181247	NP_612135.1	82.9	41	7	0	124	2	266	306	2.0e-17	73.9
SRR14296014.181424	NP_612135.1	82.9	41	7	0	123	1	265	305	1.2e-17	74.7
SRR14296014.181451	NP_612135.1	85.4	41	6	0	125	3	281	321	2.8e-16	70.1
SRR14296014.181466	NP_612135.1	97.6	41	1	0	124	2	327	367	2.9e-21	86.7
SRR14296014.181504	NP_612134.1	87.8	41	5	0	2	124	197	237	1.5e-17	74.3
SRR14296014.181549	NP_612135.1	92.7	41	3	0	124	2	301	341	8.0e-19	78.6
SRR14296014.181617	NP_612135.1	82.9	41	7	0	124	2	265	305	1.2e-17	74.7
SRR14296014.181790	NP_612135.1	100.0	40	0	0	122	3	319	358	1.7e-21	87.4
SRR14296014.182186	NP_612135.1	82.9	41	7	0	125	3	267	307	6.7e-18	75.5
SRR14296014.182226	NP_612135.1	87.8	41	5	0	125	3	275	315	1.3e-16	71.2
SRR14296014.182261	NP_612135.1	82.5	40	7	0	123	4	270	309	2.2e-16	70.5
SRR14296014.182311	NP_612135.1	85.4	41	6	0	124	2	276	316	2.2e-16	70.5
SRR14296014.182408	NP_612136.1	43.9	41	23	0	123	1	91	131	3.1e-07	40.0
SRR14296014.182458	NP_612135.1	87.8	41	5	0	125	3	380	420	2.2e-16	70.5
SRR14296014.182527	NP_612135.1	85.4	41	6	0	123	1	284	324	2.2e-16	70.5
SRR14296014.182529	NP_612135.1	95.1	41	2	0	124	2	314	354	4.2e-20	82.8
SRR14296014.182539	NP_612135.1	85.4	41	6	0	124	2	272	312	7.5e-17	72.0
SRR14296014.182650	NP_612135.1	57.5	40	17	0	3	122	10	49	1.3e-08	44.7
SRR14296014.182679	NP_612135.1	92.7	41	3	0	124	2	342	382	1.2e-19	81.3
SRR14296014.182782	NP_612135.1	87.8	41	5	0	125	3	289	329	3.3e-17	73.2
SRR14296014.182831	NP_612135.1	92.7	41	3	0	123	1	369	409	1.4e-18	77.8
SRR14296014.182880	NP_612136.1	80.5	41	8	0	1	123	18	58	5.9e-14	62.4
SRR14296014.182979	NP_612135.1	82.9	41	7	0	123	1	268	308	3.3e-17	73.2
SRR14296014.183185	NP_612135.1	85.4	41	6	0	123	1	276	316	2.2e-16	70.5
SRR14296014.183186	NP_612135.1	82.9	41	7	0	124	2	266	306	2.0e-17	73.9
SRR14296014.183189	NP_612137.1	85.7	28	4	0	85	2	1	28	1.4e-10	51.2
SRR14296014.183227	NP_612135.1	90.2	41	4	0	3	125	376	416	9.7e-17	71.6
SRR14296014.183301	NP_612135.1	82.5	40	7	0	123	4	265	304	2.0e-17	73.9
SRR14296014.183311	NP_612135.1	82.5	40	7	0	123	4	268	307	9.7e-17	71.6
SRR14296014.183372	NP_612135.1	95.1	41	2	0	124	2	314	354	4.2e-20	82.8
SRR14296014.183394	NP_612135.1	95.0	40	2	0	123	4	317	356	9.4e-20	81.6
SRR14296014.183535	NP_612135.1	97.6	41	1	0	124	2	325	365	1.7e-21	87.4
SRR14296014.183591	NP_612135.1	92.7	41	3	0	124	2	310	350	4.7e-19	79.3
SRR14296014.183614	NP_612135.1	90.2	41	4	0	125	3	361	401	1.0e-18	78.2
SRR14296014.183710	NP_612135.1	92.7	41	3	0	123	1	312	352	2.1e-19	80.5
SRR14296014.183776	NP_612135.1	92.7	41	3	0	124	2	311	351	1.6e-19	80.9
SRR14296014.184023	NP_612135.1	82.9	41	7	0	124	2	278	318	3.7e-16	69.7
SRR14296014.184228	NP_612135.1	95.0	40	2	0	125	6	331	370	5.0e-21	85.9
SRR14296014.184277	NP_612135.1	97.6	41	1	0	124	2	327	367	2.9e-21	86.7
SRR14296014.184396	NP_612135.1	57.5	40	17	0	3	122	10	49	1.3e-08	44.7
